#,SW,SW (t),LW,LW (t),TP (ohm),Temp Probe (*C),TP (t),PT_6 (ohm),PT_6 (*C),PT_6 (t),PT_1 (ohm),PT_1 (*C),PT_1 (t),PT_2 (ohm),PT_2 (*C),PT_2 (t),PT_3 (ohm),PT_3 (*C),PT_3 (t),PT_4 (ohm),PT_4 (*C),PT_4 (t),PT_5 (ohm),PT_5 (*C),PT_5 (t)
1121,39.31445,28025.00,57.59375,00:09.1,110.3237,26.51929571,00:10.0,1213.757,27.77127494,00:10.8,1213.763,27.77248094,00:11.6,1204.495,25.90542678,00:12.4,1205.1,26.02756151,00:13.3,1269.228,-309.7182259,00:14.1,1214.235,27.86734206,00:14.9
1122,39.31445,28050.00,57.59277,00:34.1,110.3213,26.51310687,00:35.0,1213.729,27.76564689,00:35.8,1213.735,27.7668529,00:36.6,1204.469,25.90017721,00:37.5,1205.07,26.02150609,00:38.3,1269.198,-309.7206208,00:39.1,1214.208,27.86191626,00:39.9
1123,39.31201,28075.00,57.59131,00:59.1,110.3188,26.50666016,00:59.9,1213.699,27.75961675,01:00.7,1213.707,27.76122479,01:01.6,1204.438,25.89391802,01:02.4,1205.043,26.01605613,01:03.2,1269.169,-309.722936,01:04.1,1214.179,27.85608848,01:04.9
1124,39.31201,28100.00,57.59033,01:24.1,110.3164,26.50047134,01:24.9,1213.671,27.75398854,01:25.7,1213.676,27.75499358,01:26.5,1204.408,25.88786065,01:27.3,1205.013,26.01000054,01:28.2,1269.137,-309.7254907,01:29.0,1214.146,27.84945676,01:29.8
1125,39.3125,28125.00,57.58838,01:49.0,110.314,26.49428253,01:49.8,1213.643,27.74836025,01:50.6,1213.652,27.75016935,01:51.5,1204.383,25.88281278,01:52.3,1204.987,26.0047523,01:53.1,1269.11,-309.7276462,01:54.0,1214.121,27.84443267,01:54.8
1126,39.31055,28150.00,57.58789,02:14.0,110.312,26.48912519,02:14.8,1213.614,27.74253088,02:15.6,1213.62,27.74373696,02:16.4,1204.354,25.87695716,02:17.3,1204.958,25.9988984,02:18.1,1269.08,-309.7300413,02:18.9,1214.091,27.83840367,02:19.7
1127,39.31055,28175.00,57.58643,02:38.9,110.3096,26.4829364,02:39.7,1213.588,27.73730447,02:40.6,1213.592,27.73810854,02:41.4,1204.326,25.87130339,02:42.2,1204.929,25.99304443,02:43.0,1269.049,-309.7325163,02:43.9,1214.063,27.83277653,02:44.7
1128,39.30859,28200.00,57.58594,03:03.9,110.3071,26.47648975,03:04.7,1213.561,27.73187698,03:05.6,1213.568,27.73328412,03:06.4,1204.301,25.86625531,03:07.2,1204.904,25.98799783,03:08.0,1269.021,-309.7347517,03:08.9,1214.035,27.82714931,03:09.7
1129,39.30664,28225.00,57.58398,03:28.9,110.3057,26.47287964,03:29.7,1213.53,27.72564533,03:30.6,1213.54,27.72765555,03:31.4,1204.271,25.86019753,03:32.2,1204.875,25.9821437,03:33.0,1268.995,-309.7368276,03:33.9,1214.007,27.82152201,03:34.7
1130,39.30713,28250.00,57.58301,03:53.9,110.3032,26.46643301,03:54.7,1213.5,27.71961461,03:55.5,1213.511,27.72182589,03:56.4,1204.24,25.85393774,03:57.2,1204.847,25.97649136,03:58.0,1268.962,-309.7394623,03:58.8,1213.979,27.81589464,03:59.6
1131,39.30664,28275.00,57.58154,04:18.8,110.3008,26.46024426,04:19.6,1213.474,27.71438792,04:20.5,1213.484,27.7163982,04:21.3,1204.215,25.84888945,04:22.1,1204.822,25.97144456,04:22.9,1268.935,-309.741618,04:23.7,1213.953,27.81066916,04:24.5
1132,39.30518,28300.00,57.58105,04:43.7,110.2983,26.45379765,04:44.6,1213.442,27.70795498,04:45.4,1213.457,27.71097043,04:46.2,1204.187,25.84323529,04:47.0,1204.796,25.96619583,04:47.9,1268.904,-309.7440931,04:48.7,1213.924,27.80484066,04:49.5
1133,39.30469,28325.00,57.58057,05:08.7,110.2969,26.45018756,05:09.5,1213.415,27.7025271,05:10.3,1213.429,27.70534157,05:11.2,1204.157,25.83717718,05:12.0,1204.767,25.96034139,05:12.8,1268.875,-309.7464086,05:13.6,1213.899,27.79981602,05:14.5
1134,39.30469,28350.00,57.57861,05:33.7,110.2939,26.44245166,05:34.5,1213.388,27.69709916,05:35.3,1213.402,27.69991366,05:36.2,1204.132,25.83212869,05:37.0,1204.74,25.95489063,05:37.8,1268.846,-309.7487241,05:38.6,1213.87,27.79398737,05:39.5
1135,39.30273,28375.00,57.57715,05:58.7,110.292,26.43755226,05:59.5,1213.359,27.69126907,06:00.3,1213.376,27.69468672,06:01.1,1204.104,25.8264743,06:02.0,1204.711,25.94903604,06:02.8,1268.819,-309.7508799,06:03.6,1213.844,27.78876161,06:04.4
1136,39.30371,28400.00,57.57568,06:23.6,110.29,26.43239501,06:24.4,1213.331,27.68563993,06:25.3,1213.348,27.68905763,06:26.1,1204.077,25.82102178,06:26.9,1204.689,25.94459456,06:27.8,1268.792,-309.7530358,06:28.6,1213.814,27.7827318,06:29.4
1137,39.30078,28425.00,57.57568,06:48.6,110.2876,26.42620632,06:49.4,1213.303,27.68001072,06:50.2,1213.32,27.68342847,06:51.0,1204.049,25.81536725,06:51.8,1204.659,25.93853793,06:52.7,1268.76,-309.7555909,06:53.5,1213.787,27.77730491,06:54.3
1138,39.2998,28450.00,57.57471,07:13.5,110.2856,26.42104909,07:14.3,1213.277,27.67478353,07:15.1,1213.292,27.67779923,07:16.0,1204.023,25.81011654,07:16.8,1204.631,25.932885,07:17.6,1268.732,-309.7578267,07:18.5,1213.76,27.77187794,07:19.3
1139,39.2998,28475.00,57.57227,07:38.5,110.2827,26.41357111,07:39.3,1213.248,27.66895313,07:40.1,1213.265,27.67237096,07:40.9,1203.997,25.80486576,07:41.8,1204.605,25.92763577,07:42.6,1268.704,-309.7600625,07:43.4,1213.729,27.76564689,07:44.2
1140,39.29834,28500.00,57.57275,08:03.4,110.2817,26.41099251,08:04.2,1213.222,27.6637258,08:05.1,1213.238,27.66694262,08:05.9,1203.967,25.79880709,08:06.7,1204.577,25.92198269,08:07.5,1268.673,-309.7625379,08:08.4,1213.705,27.76082278,08:09.2
1141,39.29785,28525.00,57.57031,08:28.4,110.2783,26.40222525,08:29.2,1213.192,27.65769418,08:30.1,1213.212,27.66171527,08:30.9,1203.941,25.79355617,08:31.7,1204.549,25.91632953,08:32.5,1268.645,-309.7647737,08:33.4,1213.676,27.75499358,08:34.2
1142,39.29785,28550.00,57.56982,08:53.4,110.2769,26.39861521,08:54.2,1213.166,27.65246671,08:55.0,1213.184,27.65608573,08:55.9,1203.913,25.78790125,08:56.7,1204.522,25.91087819,08:57.5,1268.62,-309.7667701,08:58.3,1213.65,27.74976733,08:59.2
1143,39.2959,28575.00,57.56836,09:18.3,110.2739,26.39087943,09:19.2,1213.134,27.64603281,09:20.0,1213.157,27.65065718,09:20.8,1203.885,25.78224627,09:21.6,1204.497,25.90583059,09:22.5,1268.587,-309.7694053,09:23.3,1213.622,27.74413899,09:24.1
1144,39.29688,28600.00,57.56738,09:43.2,110.2715,26.38469081,09:44.1,1213.108,27.64080519,09:44.9,1213.128,27.64482644,09:45.7,1203.854,25.7759853,09:46.5,1204.465,25.89936958,09:47.4,1268.556,-309.7718808,09:48.2,1213.595,27.73871159,09:49.0
1145,39.2959,28625.00,57.56641,10:08.2,110.27,26.38082293,10:09.0,1213.079,27.63497431,10:09.8,1213.104,27.64000093,10:10.7,1203.831,25.77134,10:11.5,1204.442,25.89472567,10:12.3,1268.528,-309.7741168,10:13.2,1213.565,27.73268106,10:14.0
1146,39.29541,28650.00,57.56494,10:33.1,110.2681,26.37592363,10:34.0,1213.051,27.62934441,10:34.8,1213.076,27.63437111,10:35.6,1203.801,25.76528084,10:36.5,1204.416,25.88947596,10:37.3,1268.501,-309.7762729,10:38.1,1213.541,27.72785657,10:38.9
1147,39.29443,28675.00,57.56396,10:58.1,110.2666,26.37205576,10:59.0,1213.021,27.6233123,10:59.8,1213.048,27.6287412,11:00.6,1203.773,25.75962554,11:01.5,1204.389,25.88402427,11:02.3,1268.471,-309.7786687,11:03.1,1213.512,27.72202691,11:04.0
1148,39.29346,28700.00,57.56201,11:23.1,110.2632,26.3632886,11:24.0,1212.995,27.61808439,11:24.8,1213.023,27.62371444,11:25.6,1203.748,25.7545761,11:26.4,1204.362,25.87857251,11:27.3,1268.443,-309.7809047,11:28.1,1213.486,27.71680025,11:28.9
1149,39.29248,28725.00,57.56055,11:48.1,110.2617,26.35942075,11:48.9,1212.965,27.61205211,11:49.7,1212.996,27.61828547,11:50.6,1203.72,25.74892066,11:51.4,1204.332,25.87251492,11:52.2,1268.414,-309.7832207,11:53.0,1213.456,27.7107694,11:53.9
1150,39.29102,28750.00,57.56152,12:13.0,110.2593,26.35323219,12:13.8,1212.938,27.60662299,12:14.7,1212.967,27.61245427,12:15.5,1203.691,25.74306315,12:16.3,1204.304,25.86686108,12:17.1,1268.385,-309.7855367,12:17.9,1213.428,27.70514053,12:18.7
1151,39.29102,28775.00,57.55859,12:37.9,110.2573,26.34807506,12:38.8,1212.914,27.60179704,12:39.6,1212.938,27.60662299,12:40.4,1203.667,25.7382155,12:41.3,1204.278,25.86161102,12:42.1,1268.356,-309.7878527,12:42.9,1213.401,27.69971262,12:43.7
1152,39.29004,28800.00,57.55762,13:02.9,110.2534,26.33801869,13:03.7,1212.885,27.59596561,13:04.5,1212.913,27.60159596,13:05.4,1203.642,25.7331658,13:06.2,1204.253,25.85656283,13:07.0,1268.329,-309.790009,13:07.8,1213.375,27.69448568,13:08.7
1153,39.28955,28825.00,57.55615,13:27.9,110.2529,26.33672942,13:28.7,1212.858,27.59053628,13:29.5,1212.888,27.59656887,13:30.4,1203.613,25.72730807,13:31.2,1204.225,25.85090877,13:32.0,1268.301,-309.7922452,13:32.8,1213.347,27.68885659,13:33.7
1154,39.28809,28850.00,57.55615,13:52.9,110.252,26.33440872,13:53.7,1212.831,27.58510687,13:54.5,1212.861,27.59113954,13:55.4,1203.585,25.72165226,13:56.2,1204.198,25.84545658,13:57.0,1268.272,-309.7945613,13:57.8,1213.32,27.68342847,13:58.7
1155,39.28809,28875.00,57.55518,14:17.9,110.2485,26.32538381,14:18.7,1212.803,27.5794763,14:19.5,1212.833,27.58550905,14:20.3,1203.557,25.71599637,14:21.2,1204.172,25.84020625,14:22.0,1268.249,-309.7963983,14:22.8,1213.294,27.67820132,14:23.6
1156,39.28711,28900.00,57.5542,14:42.8,110.2456,26.31790604,14:43.6,1212.772,27.57324237,14:44.4,1212.805,27.57987849,14:45.3,1203.528,25.7101384,14:46.1,1204.145,25.83475391,14:46.9,1268.216,-309.7990339,14:47.7,1213.267,27.67277306,14:48.6
1157,39.28613,28925.00,57.55322,15:07.7,110.2446,26.3153275,15:08.6,1212.746,27.56801383,15:09.4,1212.781,27.57505223,15:10.2,1203.504,25.70529036,15:11.0,1204.122,25.83010927,15:11.9,1268.188,-309.8012702,15:12.7,1213.243,27.66794788,15:13.5
1158,39.28613,28950.00,57.55176,15:32.7,110.2422,26.30913902,15:33.5,1212.719,27.56258413,15:34.3,1212.756,27.57002481,15:35.2,1203.477,25.69983625,15:36.0,1204.094,25.82445486,15:36.8,1268.16,-309.8035066,15:37.7,1213.213,27.66191632,15:38.5
1159,39.28516,28975.00,57.55029,15:57.6,110.2397,26.3026927,15:58.5,1212.692,27.55715436,15:59.3,1212.728,27.56439404,16:00.1,1203.449,25.69418006,16:01.0,1204.068,25.81920426,16:01.8,1268.132,-309.805743,16:02.6,1213.188,27.65688996,16:03.5
1160,39.28467,29000.00,57.54932,16:22.7,110.2378,26.2977935,16:23.5,1212.662,27.5511212,16:24.3,1212.701,27.55896429,16:25.2,1203.421,25.68852379,16:26.0,1204.041,25.81375165,16:26.8,1268.102,-309.8081391,16:27.6,1213.158,27.65085824,16:28.4
1161,39.28271,29025.00,57.54834,16:47.6,110.2354,26.29160505,16:48.5,1212.635,27.54569128,16:49.3,1212.674,27.55353447,16:50.1,1203.396,25.68347349,16:50.9,1204.012,25.80789506,16:51.8,1268.073,-309.8104555,16:52.6,1213.132,27.64563068,16:53.4
1162,39.28223,29050.00,57.54687,17:12.6,110.2329,26.28515876,17:13.4,1212.608,27.54026129,17:14.2,1212.646,27.54790348,17:15.1,1203.37,25.67822111,17:15.9,1203.986,25.80264426,17:16.7,1268.046,-309.8126121,17:17.5,1213.105,27.640202,17:18.4
1163,39.28271,29075.00,57.54541,17:37.5,110.2305,26.27897034,17:38.3,1212.58,27.53463011,17:39.2,1212.619,27.54247351,17:40.0,1203.339,25.67195857,17:40.8,1203.959,25.79719143,17:41.6,1268.016,-309.8150083,17:42.4,1213.077,27.63457217,17:43.3
1164,39.28076,29100.00,57.54395,18:02.4,110.2295,26.27639183,18:03.3,1212.557,27.53000444,18:04.1,1212.593,27.53724459,18:04.9,1203.317,25.66751412,18:05.8,1203.933,25.79194049,18:06.6,1267.99,-309.8170851,18:07.4,1213.051,27.62934441,18:08.2
1165,39.28076,29125.00,57.54346,18:27.4,110.2266,26.26891417,18:28.2,1212.525,27.52356865,18:29.1,1212.566,27.53181449,18:29.9,1203.289,25.66185749,18:30.7,1203.906,25.78648751,18:31.6,1267.965,-309.819082,18:32.4,1213.024,27.62391551,18:33.2
1166,39.2793,29150.00,57.54199,18:52.4,110.2246,26.26375717,18:53.2,1212.501,27.51874173,18:54.1,1212.541,27.52678656,18:54.9,1203.263,25.65660484,18:55.7,1203.88,25.78123644,18:56.5,1267.935,-309.8214784,18:57.4,1212.997,27.61848654,18:58.2
1167,39.27881,29175.00,57.54004,19:17.4,110.2227,26.25885803,19:18.2,1212.472,27.51290914,19:19.0,1212.516,27.52175856,19:19.9,1203.234,25.65074603,19:20.7,1203.854,25.7759853,19:21.5,1267.906,-309.8237949,19:22.3,1212.972,27.61345965,19:23.2
1168,39.27734,29200.00,57.53906,19:42.3,110.2197,26.25112256,19:43.2,1212.447,27.50788098,19:44.0,1212.49,27.51652938,19:44.8,1203.208,25.64549323,19:45.6,1203.828,25.77073409,19:46.5,1267.88,-309.8258717,19:47.3,1212.944,27.60782947,19:48.1
1169,39.27637,29225.00,57.53809,20:07.3,110.2178,26.24622343,20:08.1,1212.418,27.50204823,20:08.9,1212.466,27.51170239,20:09.7,1203.182,25.64024037,20:10.6,1203.803,25.76568478,20:11.4,1267.852,-309.8281084,20:12.2,1212.918,27.60260137,20:13.0
1170,39.27637,29250.00,57.5376,20:32.2,110.2153,26.23977723,20:33.0,1212.39,27.49641654,20:33.8,1212.437,27.50586969,20:34.7,1203.153,25.63438133,20:35.5,1203.777,25.76043344,20:36.3,1267.822,-309.8305049,20:37.1,1212.892,27.59737321,20:38.0
1171,39.2749,29275.00,57.53516,20:57.2,110.2144,26.2374566,20:58.0,1212.361,27.49058363,20:58.8,1212.41,27.50043918,20:59.6,1203.127,25.62912833,21:00.5,1203.75,25.75498006,21:01.3,1267.793,-309.8328215,21:02.1,1212.863,27.59154171,21:02.9
1172,39.27441,29300.00,57.53516,21:22.1,110.2114,26.22972117,21:22.9,1212.336,27.48555519,21:23.8,1212.385,27.49541087,21:24.6,1203.102,25.6240773,21:25.4,1203.725,25.74993056,21:26.3,1267.767,-309.8348985,21:27.1,1212.84,27.58691668,21:27.9
1173,39.27393,29325.00,57.53369,21:47.1,110.2085,26.22224361,21:47.9,1212.309,27.48012442,21:48.8,1212.358,27.48998022,21:49.6,1203.076,25.61882417,21:50.4,1203.697,25.74427506,21:51.2,1267.739,-309.8371353,21:52.1,1212.811,27.58108504,21:52.9
1174,39.27344,29350.00,57.53271,22:12.1,110.2075,26.21966515,22:12.9,1212.28,27.47429128,22:13.7,1212.331,27.4845495,22:14.5,1203.047,25.61296482,22:15.4,1203.669,25.73861947,22:16.2,1267.709,-309.8395319,22:17.0,1212.784,27.57565551,22:17.8
1175,39.27246,29375.00,57.53125,22:37.0,110.2056,26.21476607,22:37.8,1212.255,27.46926265,22:38.6,1212.306,27.47952099,22:39.4,1203.024,25.6083177,22:40.3,1203.645,25.73377177,22:41.1,1267.682,-309.8416888,22:41.9,1212.758,27.57042701,22:42.7
1176,39.27148,29400.00,57.52979,23:01.9,110.2031,26.20831992,23:02.7,1212.228,27.46383166,23:03.5,1212.28,27.47429128,23:04.4,1202.996,25.60266026,23:05.2,1203.619,25.72852002,23:06.0,1267.657,-309.843686,23:06.8,1212.732,27.56519844,23:07.6
1177,39.27002,29425.00,57.52979,23:26.8,110.2007,26.20213164,23:27.7,1212.205,27.45920521,23:28.5,1212.254,27.4690615,23:29.3,1202.972,25.59781097,23:30.2,1203.595,25.7236722,23:31.0,1267.629,-309.8459229,23:31.8,1212.707,27.56017091,23:32.6
1178,39.27002,29450.00,57.52734,23:51.8,110.1987,26.19697474,23:52.6,1212.178,27.45377409,23:53.5,1212.227,27.46363051,23:54.3,1202.943,25.59195133,23:55.1,1203.568,25.71821833,23:56.0,1267.604,-309.8479202,23:56.8,1212.678,27.5543389,23:57.6
1179,39.26953,29475.00,57.52734,24:16.8,110.1958,26.18949725,24:17.6,1212.149,27.44794058,24:18.5,1212.203,27.4588029,24:19.3,1202.919,25.58710191,24:20.1,1203.544,25.71337039,24:20.9,1267.575,-309.850237,24:21.8,1212.654,27.54951234,24:22.6
1180,39.26807,29500.00,57.52734,24:41.8,110.1948,26.18691881,24:42.6,1212.122,27.44250931,24:43.5,1212.176,27.45337178,24:44.3,1202.891,25.58144418,24:45.1,1203.516,25.70771438,24:45.9,1267.546,-309.8525539,24:46.7,1212.626,27.54388129,24:47.6
1181,39.2666,29525.00,57.52539,25:06.8,110.1924,26.18073056,25:07.6,1212.097,27.4374803,25:08.4,1212.148,27.44773942,25:09.2,1202.864,25.57598844,25:10.1,1203.493,25.70306832,25:10.9,1267.519,-309.854711,25:11.7,1212.6,27.53865239,25:12.5
1182,39.26562,29550.00,57.5249,25:31.7,110.1909,26.17686291,25:32.5,1212.066,27.43124423,25:33.3,1212.124,27.44291163,25:34.2,1202.839,25.57093677,25:35.0,1203.463,25.69700816,25:35.8,1267.491,-309.8569481,25:36.6,1212.573,27.5332223,25:37.4
1183,39.26611,29575.00,57.52295,25:56.6,110.187,26.16680703,25:57.4,1212.041,27.42621508,25:58.3,1212.099,27.43788262,25:59.1,1202.813,25.56568296,25:59.9,1203.44,25.69236198,26:00.8,1267.462,-309.8592651,26:01.6,1212.548,27.52819439,26:02.4
1184,39.26465,29600.00,57.52148,26:21.6,110.1851,26.16190803,26:22.4,1212.015,27.4209847,26:23.2,1212.072,27.43245122,26:24.1,1202.785,25.56002494,26:24.9,1203.414,25.68710971,26:25.7,1267.435,-309.8614223,26:26.6,1212.522,27.52296529,26:27.4
1185,39.26416,29625.00,57.52051,26:46.6,110.1831,26.15675119,26:47.4,1211.988,27.41555308,26:48.2,1212.047,27.42742208,26:49.1,1202.76,25.55497307,26:49.9,1203.39,25.68226141,26:50.7,1267.41,-309.8634197,26:51.6,1212.499,27.51833949,26:52.4
1186,39.26318,29650.00,57.51904,27:11.6,110.1816,26.15288357,27:12.4,1211.963,27.41052374,27:13.2,1212.021,27.42219172,27:14.1,1202.735,25.54992114,27:14.9,1203.362,25.67660498,27:15.7,1267.383,-309.8655769,27:16.5,1212.471,27.51270801,27:17.3
1187,39.26318,29675.00,57.51807,27:36.5,110.1792,26.14669538,27:37.3,1211.934,27.40468963,27:38.2,1211.996,27.41716246,27:39.0,1202.709,25.54466706,27:39.8,1203.336,25.67135251,27:40.6,1267.354,-309.867894,27:41.5,1212.445,27.50747872,27:42.3
1188,39.26221,29700.00,57.51758,28:01.5,110.1777,26.14282777,28:02.3,1211.907,27.39925779,28:03.1,1211.966,27.41112726,28:03.9,1202.683,25.53941292,28:04.8,1203.308,25.66569593,28:05.6,1267.325,-309.8702111,28:06.4,1212.416,27.50164597,28:07.2
1189,39.26074,29725.00,57.51563,28:26.4,110.1748,26.13535039,28:27.2,1211.88,27.39382589,28:28.0,1211.939,27.40569551,28:28.8,1202.655,25.53375455,28:29.7,1203.282,25.66044332,28:30.5,1267.296,-309.8725283,28:31.3,1212.389,27.4962154,28:32.1
1190,39.26074,29750.00,57.51514,28:51.4,110.1724,26.12916224,28:52.2,1211.856,27.38899747,28:53.0,1211.914,27.40066605,28:53.8,1202.631,25.52890445,28:54.7,1203.258,25.6555947,28:55.5,1267.271,-309.8745258,28:56.3,1212.364,27.49118704,28:57.2
1191,39.25879,29775.00,57.5127,29:16.4,110.1704,26.12400545,29:17.2,1211.83,27.38376662,29:18.0,1211.89,27.39583771,29:18.8,1202.603,25.52324592,29:19.7,1203.231,25.65013994,29:20.5,1267.247,-309.8764435,29:21.3,1212.337,27.48575633,29:22.1
1192,39.25781,29800.00,57.5127,29:41.3,110.1689,26.12013786,29:42.2,1211.804,27.3785357,29:43.0,1211.864,27.39060695,29:43.9,1202.578,25.51819361,29:44.7,1203.206,25.64508917,29:45.5,1267.22,-309.8786009,29:46.3,1212.313,27.48092898,29:47.2
1193,39.2583,29825.00,57.51221,30:06.3,110.166,26.11266054,30:07.2,1211.775,27.37270114,30:08.0,1211.839,27.38557731,30:08.8,1202.551,25.51273703,30:09.6,1203.181,25.64003834,30:10.4,1267.188,-309.8811579,30:11.2,1212.286,27.47549814,30:12.1
1194,39.2583,29850.00,57.51074,30:31.3,110.1641,26.10776161,30:32.1,1211.747,27.3670677,30:32.9,1211.815,27.38074879,30:33.8,1202.525,25.50748249,30:34.6,1203.158,25.63539152,30:35.4,1267.162,-309.8832355,30:36.2,1212.261,27.47046953,30:37.1
1195,39.25635,29875.00,57.50879,30:56.2,110.1621,26.10260485,30:57.0,1211.721,27.36183657,30:57.8,1211.789,27.37551784,30:58.7,1202.499,25.50222788,30:59.5,1203.129,25.62953241,31:00.3,1267.134,-309.8854729,31:01.1,1212.235,27.4652397,31:02.0
1196,39.25586,29900.00,57.50781,31:21.1,110.1606,26.09873729,31:22.0,1211.695,27.35660538,31:22.8,1211.763,27.37028682,31:23.6,1202.473,25.4969732,31:24.5,1203.107,25.62508751,31:25.3,1267.109,-309.8874706,31:26.1,1212.211,27.46041211,31:27.0
1197,39.25391,29925.00,57.50684,31:46.2,110.1587,26.09383838,31:47.0,1211.668,27.35117292,31:47.8,1211.737,27.36505573,31:48.6,1202.447,25.49171846,31:49.4,1203.078,25.61922826,31:50.3,1267.08,-309.889788,31:51.1,1212.184,27.45498101,31:51.9
1198,39.25342,29950.00,57.50635,32:11.1,110.1562,26.08739246,32:11.9,1211.643,27.3461428,32:12.7,1211.713,27.36022698,32:13.6,1202.421,25.48646364,32:14.4,1203.055,25.6145812,32:15.2,1267.054,-309.8918656,32:16.1,1212.158,27.44975099,32:16.9
1199,39.25293,29975.00,57.50586,32:36.1,110.1543,26.08249357,32:36.9,1211.617,27.34091141,32:37.7,1211.684,27.35439216,32:38.5,1202.396,25.48141088,32:39.3,1203.028,25.6091259,32:40.2,1267.027,-309.8940233,32:41.0,1212.13,27.44411858,32:41.8
1200,39.25195,30000.00,57.50439,33:01.0,110.1519,26.07630551,33:01.8,1211.591,27.33567995,33:02.6,1211.66,27.34956328,33:03.5,1202.371,25.47635805,33:04.3,1203.004,25.60427668,33:05.1,1267.001,-309.896101,33:05.9,1212.104,27.43888843,33:06.7
1201,39.25293,30025.00,57.50244,33:25.9,110.1494,26.06985962,33:26.7,1211.563,27.330046,33:27.5,1211.632,27.34392952,33:28.4,1202.346,25.47130516,33:29.2,1202.978,25.5990233,33:30.0,1266.971,-309.8984984,33:30.8,1212.079,27.43385937,33:31.7
